Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
46:31.7,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,600000,EUR,82.279,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919347283
26:21.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1200000,EUR,82.524,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919347127
26:18.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,100000,EUR,82.522,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919347124
50:13.9,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,719,EUR,82.222,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919346638
30:04.2,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1694000,EUR,82.138,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919344248
33:33.9,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,108000,EUR,82.619,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919343530
30:56.4,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,300000,EUR,82.621,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919343501
21:23.3,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,2000000,EUR,82.662,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919343351
08:29.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,2000000,EUR,82.792,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919343177
15:05.0,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,900000,EUR,82.572,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605481146407719926
10:04.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1500000,EUR,82.519,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605481146407719832
14:52.7,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1000000,EUR,82.535,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605481146407719349
46:53.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1500000,EUR,82.194,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605481146407718384
30:04.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,2441000,EUR,82.116,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605481146407718116
00:37.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,7300,EUR,82.095,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605481146407717634
04:01.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,,EUR,82.334,PERC,TPAC VOLO,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'7208365246350623163
